: 440896K->48960K(440896K), 0.0189470 secs] 5625258K->5295444K(12533952K), 0.0191580 secs] [Times: user=0.27 sys=0.00, real=0.02 secs] 
: 440830K->48960K(440896K), 0.0180490 secs] 5687314K->5360597K(12533952K), 0.0182970 secs] [Times: user=0.26 sys=0.01, real=0.01 secs] 
: 440811K->48960K(440896K), 0.0176040 secs] 5752449K->5427783K(12533952K), 0.0178360 secs] [Times: user=0.26 sys=0.01, real=0.02 secs] 
: 440775K->48960K(440896K), 0.0165890 secs] 5819599K->5487558K(12533952K), 0.0167610 secs] [Times: user=0.26 sys=0.00, real=0.02 secs] 
: 440827K->48960K(440896K), 0.0218750 secs] 5879425K->5559285K(12533952K), 0.0220460 secs] [Times: user=0.26 sys=0.00, real=0.02 secs] 
: 440683K->48960K(440896K), 0.0199440 secs] 5951008K->5621136K(12533952K), 0.0201280 secs] [Times: user=0.23 sys=0.01, real=0.02 secs] 
: 440760K->48960K(440896K), 0.0237410 secs] 6012937K->5683002K(12533952K), 0.0239730 secs] [Times: user=0.33 sys=0.01, real=0.03 secs] 
: 440896K->48960K(440896K), 0.0227410 secs] 6074938K->5746728K(12533952K), 0.0229600 secs] [Times: user=0.25 sys=0.01, real=0.02 secs] 
: 440896K->47276K(440896K), 0.0148840 secs] 6138664K->5792242K(12533952K), 0.0151070 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
: 439212K->34532K(440896K), 0.0140230 secs] 6184178K->5779498K(12533952K), 0.0141760 secs] [Times: user=0.26 sys=0.00, real=0.01 secs] 
: 426468K->37750K(440896K), 0.0130740 secs] 6171434K->5782716K(12533952K), 0.0132470 secs] [Times: user=0.24 sys=0.00, real=0.01 secs] 
: 429686K->28661K(440896K), 0.0094860 secs] 6174652K->5773628K(12533952K), 0.0096040 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
: 420597K->8677K(440896K), 0.0136500 secs] 6165564K->5771372K(12533952K), 0.0138610 secs] [Times: user=0.22 sys=0.00, real=0.02 secs] 
: 400613K->7121K(440896K), 0.0099390 secs] 6163308K->5771384K(12533952K), 0.0101550 secs] [Times: user=0.18 sys=0.00, real=0.01 secs] 
: 399057K->5750K(440896K), 0.0106710 secs] 6163320K->5771529K(12533952K), 0.0108590 secs] [Times: user=0.20 sys=0.00, real=0.01 secs] 
: 397686K->5735K(440896K), 0.0109870 secs] 6163465K->5772338K(12533952K), 0.0111860 secs] [Times: user=0.19 sys=0.01, real=0.01 secs] 
: 397671K->7182K(440896K), 0.0101820 secs] 6164274K->5774409K(12533952K), 0.0103750 secs] [Times: user=0.18 sys=0.00, real=0.01 secs] 
: 399023K->7713K(440896K), 0.0179860 secs] 6166250K->5776020K(12533952K), 0.0181850 secs] [Times: user=0.35 sys=0.00, real=0.02 secs] 
: 399649K->7192K(440896K), 0.0103690 secs] 6167956K->5777126K(12533952K), 0.0105530 secs] [Times: user=0.16 sys=0.00, real=0.01 secs] 
: 399128K->8514K(440896K), 0.0119710 secs] 6169062K->5779675K(12533952K), 0.0122140 secs] [Times: user=0.22 sys=0.01, real=0.02 secs] 
: 400450K->8241K(440896K), 0.0124590 secs] 6171611K->5781727K(12533952K), 0.0126420 secs] [Times: user=0.24 sys=0.00, real=0.01 secs] 
: 400177K->7980K(440896K), 0.0096490 secs] 6173663K->5782951K(12533952K), 0.0098780 secs] [Times: user=0.16 sys=0.00, real=0.01 secs] 
: 399916K->8251K(440896K), 0.0132020 secs] 6174887K->5784398K(12533952K), 0.0134180 secs] [Times: user=0.25 sys=0.00, real=0.02 secs] 
: 400187K->7586K(440896K), 0.0123680 secs] 6176334K->5786198K(12533952K), 0.0125740 secs] [Times: user=0.22 sys=0.00, real=0.02 secs] 
: 399430K->6922K(440896K), 0.0130500 secs] 6178042K->5787409K(12533952K), 0.0132680 secs] [Times: user=0.25 sys=0.00, real=0.01 secs] 
: 398858K->7878K(440896K), 0.0094690 secs] 6179345K->5789723K(12533952K), 0.0096490 secs] [Times: user=0.18 sys=0.00, real=0.01 secs] 
: 399814K->7856K(440896K), 0.0090910 secs] 6181659K->5791125K(12533952K), 0.0093110 secs] [Times: user=0.16 sys=0.00, real=0.01 secs] 
: 399792K->8583K(440896K), 0.0120300 secs] 6183061K->5793721K(12533952K), 0.0123360 secs] [Times: user=0.23 sys=0.00, real=0.02 secs] 
: 400519K->9130K(440896K), 0.0117680 secs] 6185657K->5795529K(12533952K), 0.0120260 secs] [Times: user=0.21 sys=0.00, real=0.01 secs] 
: 401066K->8029K(440896K), 0.0125630 secs] 6187465K->5796720K(12533952K), 0.0127930 secs] [Times: user=0.21 sys=0.00, real=0.02 secs] 
: 399965K->8091K(440896K), 0.0110060 secs] 6188656K->5798162K(12533952K), 0.0112180 secs] [Times: user=0.20 sys=0.01, real=0.02 secs] 
: 400027K->8017K(440896K), 0.0122610 secs] 6190098K->5800607K(12533952K), 0.0124770 secs] [Times: user=0.24 sys=0.00, real=0.01 secs] 
: 399953K->7353K(440896K), 0.0110920 secs] 6192543K->5801839K(12533952K), 0.0115360 secs] [Times: user=0.21 sys=0.00, real=0.02 secs] 
: 399289K->8119K(440896K), 0.0122020 secs] 6193775K->5803775K(12533952K), 0.0123970 secs] [Times: user=0.22 sys=0.00, real=0.02 secs] 
: 400055K->9501K(440896K), 0.0128210 secs] 6195711K->5806729K(12533952K), 0.0130090 secs] [Times: user=0.24 sys=0.00, real=0.01 secs] 
: 401437K->33576K(440896K), 0.0135410 secs] 6198665K->5832739K(12533952K), 0.0137190 secs] [Times: user=0.26 sys=0.00, real=0.01 secs] 
: 425512K->2603K(440896K), 0.0099960 secs] 6224675K->5811441K(12533952K), 0.0101890 secs] [Times: user=0.18 sys=0.00, real=0.01 secs] 
: 394539K->4703K(440896K), 0.0105340 secs] 6203377K->5813541K(12533952K), 0.0107420 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
: 396639K->7731K(440896K), 0.0111700 secs] 6205477K->5816569K(12533952K), 0.0114200 secs] [Times: user=0.20 sys=0.00, real=0.01 secs] 
: 399667K->9973K(440896K), 0.0119800 secs] 6208505K->5818811K(12533952K), 0.0122270 secs] [Times: user=0.23 sys=0.00, real=0.01 secs] 
: 401909K->10689K(440896K), 0.0124950 secs] 6210747K->5820755K(12533952K), 0.0127350 secs] [Times: user=0.24 sys=0.00, real=0.01 secs] 
: 402625K->11529K(440896K), 0.0130510 secs] 6212691K->5823791K(12533952K), 0.0132830 secs] [Times: user=0.25 sys=0.00, real=0.01 secs] 
: 403465K->9951K(440896K), 0.0109710 secs] 6215727K->5825433K(12533952K), 0.0111340 secs] [Times: user=0.20 sys=0.00, real=0.01 secs] 
: 401887K->10157K(440896K), 0.0125310 secs] 6217369K->5828027K(12533952K), 0.0127160 secs] [Times: user=0.24 sys=0.00, real=0.01 secs] 
: 402093K->9834K(440896K), 0.0128080 secs] 6219963K->5829524K(12533952K), 0.0130390 secs] [Times: user=0.24 sys=0.00, real=0.02 secs] 
: 401770K->8224K(440896K), 0.0148600 secs] 6221460K->5830998K(12533952K), 0.0150480 secs] [Times: user=0.23 sys=0.00, real=0.01 secs] 
: 400160K->8140K(440896K), 0.0136800 secs] 6222934K->5832310K(12533952K), 0.0138690 secs] [Times: user=0.26 sys=0.00, real=0.01 secs] 
: 400076K->7533K(440896K), 0.0118420 secs] 6224246K->5833938K(12533952K), 0.0120510 secs] [Times: user=0.22 sys=0.00, real=0.01 secs] 
: 399469K->7645K(440896K), 0.0095670 secs] 6225874K->5835382K(12533952K), 0.0097190 secs] [Times: user=0.17 sys=0.00, real=0.01 secs] 
: 399581K->9321K(440896K), 0.0094770 secs] 6227318K->5838524K(12533952K), 0.0096790 secs] [Times: user=0.18 sys=0.00, real=0.00 secs] 
: 401257K->9624K(440896K), 0.0120700 secs] 6230460K->5840420K(12533952K), 0.0122560 secs] [Times: user=0.22 sys=0.01, real=0.01 secs] 
: 401560K->10775K(440896K), 0.0112670 secs] 6232356K->5842991K(12533952K), 0.0114550 secs] [Times: user=0.21 sys=0.00, real=0.01 secs] 
: 402711K->11429K(440896K), 0.0113800 secs] 6234927K->5845262K(12533952K), 0.0115670 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
: 403293K->10770K(440896K), 0.0105840 secs] 6237126K->5847370K(12533952K), 0.0107760 secs] [Times: user=0.20 sys=0.00, real=0.01 secs] 
: 402706K->10415K(440896K), 0.0094370 secs] 6239306K->5848762K(12533952K), 0.0096170 secs] [Times: user=0.16 sys=0.00, real=0.00 secs] 
: 402351K->9298K(440896K), 0.0107260 secs] 6240698K->5850659K(12533952K), 0.0109160 secs] [Times: user=0.20 sys=0.00, real=0.01 secs] 
: 401234K->8321K(440896K), 0.0126820 secs] 6242595K->5852069K(12533952K), 0.0129050 secs] [Times: user=0.24 sys=0.00, real=0.01 secs] 
: 400257K->8473K(440896K), 0.0112390 secs] 6244005K->5853999K(12533952K), 0.0114270 secs] [Times: user=0.20 sys=0.00, real=0.01 secs] 
: 400409K->8315K(440896K), 0.0104580 secs] 6245935K->5855573K(12533952K), 0.0106660 secs] [Times: user=0.21 sys=0.00, real=0.01 secs] 
: 400251K->7978K(440896K), 0.0117900 secs] 6247509K->5856987K(12533952K), 0.0119800 secs] [Times: user=0.23 sys=0.00, real=0.01 secs] 
: 399684K->8422K(440896K), 0.0088740 secs] 6248693K->5859108K(12533952K), 0.0091190 secs] [Times: user=0.16 sys=0.00, real=0.01 secs] 
: 400315K->7944K(440896K), 0.0125820 secs] 6251000K->5860626K(12533952K), 0.0127880 secs] [Times: user=0.24 sys=0.00, real=0.01 secs] 
: 399880K->8995K(440896K), 0.0093070 secs] 6252562K->5863054K(12533952K), 0.0095320 secs] [Times: user=0.17 sys=0.00, real=0.01 secs] 
: 400875K->9751K(440896K), 0.0151420 secs] 6254935K->5865245K(12533952K), 0.0153490 secs] [Times: user=0.27 sys=0.00, real=0.01 secs] 
: 401687K->8765K(440896K), 0.0140450 secs] 6257181K->5866388K(12533952K), 0.0142500 secs] [Times: user=0.26 sys=0.00, real=0.01 secs] 
: 400701K->8257K(440896K), 0.0119220 secs] 6258324K->5867620K(12533952K), 0.0121080 secs] [Times: user=0.24 sys=0.00, real=0.01 secs] 
: 400193K->7750K(440896K), 0.0124000 secs] 6259556K->5869500K(12533952K), 0.0125160 secs] [Times: user=0.24 sys=0.01, real=0.01 secs] 
: 399686K->7184K(440896K), 0.0108840 secs] 6261436K->5871359K(12533952K), 0.0110400 secs] [Times: user=0.21 sys=0.00, real=0.01 secs] 
: 399120K->8129K(440896K), 0.0108410 secs] 6263295K->5873470K(12533952K), 0.0110380 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
: 400065K->14613K(440896K), 0.0128920 secs] 6265406K->5880958K(12533952K), 0.0130450 secs] [Times: user=0.25 sys=0.00, real=0.02 secs] 
: 406549K->14473K(440896K), 0.0107290 secs] 6272894K->5882780K(12533952K), 0.0109030 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
: 406409K->12726K(440896K), 0.0102810 secs] 6274716K->5882979K(12533952K), 0.0104930 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
: 404662K->12363K(440896K), 0.0120810 secs] 6274915K->5884809K(12533952K), 0.0122550 secs] [Times: user=0.23 sys=0.01, real=0.01 secs] 
: 404299K->8448K(440896K), 0.0098030 secs] 6276745K->5886153K(12533952K), 0.0099890 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
: 400384K->8960K(440896K), 0.0105790 secs] 6278089K->5888472K(12533952K), 0.0107290 secs] [Times: user=0.20 sys=0.01, real=0.01 secs] 
: 400896K->8521K(440896K), 0.0126920 secs] 6280408K->5890468K(12533952K), 0.0129190 secs] [Times: user=0.23 sys=0.01, real=0.02 secs] 
: 400457K->8173K(440896K), 0.0113990 secs] 6282404K->5891875K(12533952K), 0.0115730 secs] [Times: user=0.22 sys=0.00, real=0.02 secs] 
: 400109K->7973K(440896K), 0.0103990 secs] 6283811K->5892964K(12533952K), 0.0105870 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
: 399909K->7951K(440896K), 0.0117690 secs] 6284900K->5895136K(12533952K), 0.0119560 secs] [Times: user=0.21 sys=0.00, real=0.01 secs] 
: 399887K->7622K(440896K), 0.0105500 secs] 6287072K->5897000K(12533952K), 0.0107300 secs] [Times: user=0.18 sys=0.00, real=0.01 secs] 
: 399558K->8391K(440896K), 0.0109990 secs] 6288936K->5899257K(12533952K), 0.0112110 secs] [Times: user=0.20 sys=0.00, real=0.01 secs] 
: 400327K->9462K(440896K), 0.0089830 secs] 6291193K->5901298K(12533952K), 0.0091230 secs] [Times: user=0.16 sys=0.00, real=0.01 secs] 
: 401398K->8623K(440896K), 0.0144550 secs] 6293234K->5902658K(12533952K), 0.0145990 secs] [Times: user=0.25 sys=0.00, real=0.01 secs] 
: 400499K->42029K(440896K), 0.0125880 secs] 6294534K->5937933K(12533952K), 0.0128180 secs] [Times: user=0.25 sys=0.00, real=0.02 secs] 
: 433932K->48960K(440896K), 0.0218480 secs] 6329836K->6000269K(12533952K), 0.0220460 secs] [Times: user=0.34 sys=0.00, real=0.02 secs] 
: 440843K->48960K(440896K), 0.0228270 secs] 6392152K->6070259K(12533952K), 0.0229830 secs] [Times: user=0.34 sys=0.01, real=0.03 secs] 
: 440896K->48960K(440896K), 0.0237760 secs] 6462195K->6120316K(12533952K), 0.0239320 secs] [Times: user=0.41 sys=0.00, real=0.02 secs] 
: 440836K->48960K(440896K), 0.0251150 secs] 6512192K->6201863K(12533952K), 0.0252880 secs] [Times: user=0.31 sys=0.01, real=0.02 secs] 
: 440773K->48960K(440896K), 0.0203400 secs] 6593676K->6245823K(12533952K), 0.0205350 secs] [Times: user=0.28 sys=0.00, real=0.02 secs] 
: 440819K->48960K(440896K), 0.0275540 secs] 6637683K->6311151K(12533952K), 0.0277750 secs] [Times: user=0.37 sys=0.01, real=0.03 secs] 
: 440850K->48960K(440896K), 0.0248440 secs] 6703041K->6384638K(12533952K), 0.0250040 secs] [Times: user=0.37 sys=0.01, real=0.03 secs] 
: 440711K->48960K(440896K), 0.0188960 secs] 6776390K->6453246K(12533952K), 0.0190410 secs] [Times: user=0.28 sys=0.00, real=0.02 secs] 
: 440667K->48960K(440896K), 0.0218920 secs] 6844953K->6518505K(12533952K), 0.0221050 secs] [Times: user=0.33 sys=0.01, real=0.02 secs] 
: 440895K->48960K(440896K), 0.0218430 secs] 6910440K->6571498K(12533952K), 0.0220180 secs] [Times: user=0.36 sys=0.00, real=0.02 secs] 
: 440751K->48960K(440896K), 0.0196180 secs] 6963290K->6641892K(12533952K), 0.0197700 secs] [Times: user=0.30 sys=0.00, real=0.02 secs] 
: 440733K->48960K(440896K), 0.0198760 secs] 7033666K->6699670K(12533952K), 0.0200540 secs] [Times: user=0.30 sys=0.00, real=0.02 secs] 
: 440896K->48960K(440896K), 0.0228180 secs] 7091606K->6764180K(12533952K), 0.0229660 secs] [Times: user=0.32 sys=0.00, real=0.02 secs] 
: 440650K->48960K(440896K), 0.0246060 secs] 7155871K->6828117K(12533952K), 0.0248130 secs] [Times: user=0.29 sys=0.00, real=0.02 secs] 
: 440707K->48960K(440896K), 0.0205230 secs] 7219865K->6892466K(12533952K), 0.0206710 secs] [Times: user=0.31 sys=0.00, real=0.02 secs] 
: 440860K->48927K(440896K), 0.0226420 secs] 7284367K->6957820K(12533952K), 0.0228620 secs] [Times: user=0.33 sys=0.00, real=0.03 secs] 
: 440612K->48960K(440896K), 0.0207640 secs] 7349506K->7021216K(12533952K), 0.0209630 secs] [Times: user=0.33 sys=0.01, real=0.02 secs] 
: 440884K->48919K(440896K), 0.0219160 secs] 7413141K->7085703K(12533952K), 0.0220620 secs] [Times: user=0.35 sys=0.01, real=0.02 secs] 
: 440826K->48960K(440896K), 0.0202020 secs] 7477610K->7150261K(12533952K), 0.0203600 secs] [Times: user=0.33 sys=0.01, real=0.02 secs] 
: 440896K->48914K(440896K), 0.0226750 secs] 7542197K->7217931K(12533952K), 0.0228950 secs] [Times: user=0.32 sys=0.01, real=0.02 secs] 
: 440850K->48960K(440896K), 0.0191520 secs] 7609867K->7281226K(12533952K), 0.0193670 secs] [Times: user=0.28 sys=0.00, real=0.02 secs] 
: 440803K->48960K(440896K), 0.0238060 secs] 7673070K->7353242K(12533952K), 0.0240080 secs] [Times: user=0.40 sys=0.00, real=0.02 secs] 
: 440685K->48960K(440896K), 0.0209710 secs] 7744968K->7410679K(12533952K), 0.0211220 secs] [Times: user=0.30 sys=0.00, real=0.02 secs] 
: 440875K->48960K(440896K), 0.0234580 secs] 7802594K->7476245K(12533952K), 0.0236370 secs] [Times: user=0.34 sys=0.00, real=0.02 secs] 
: 440896K->48960K(440896K), 0.0193750 secs] 7868181K->7538423K(12533952K), 0.0195790 secs] [Times: user=0.28 sys=0.00, real=0.02 secs] 
: 440842K->48960K(440896K), 0.0223770 secs] 7930306K->7601581K(12533952K), 0.0225730 secs] [Times: user=0.36 sys=0.00, real=0.02 secs] 
: 440723K->48960K(440896K), 0.0207080 secs] 7993344K->7665954K(12533952K), 0.0209090 secs] [Times: user=0.27 sys=0.01, real=0.03 secs] 
: 440724K->48960K(440896K), 0.0227050 secs] 8057718K->7732444K(12533952K), 0.0229170 secs] [Times: user=0.28 sys=0.00, real=0.03 secs] 
: 440678K->48960K(440896K), 0.0195780 secs] 8124162K->7798289K(12533952K), 0.0197820 secs] [Times: user=0.29 sys=0.00, real=0.02 secs] 
: 440671K->48960K(440896K), 0.0213310 secs] 8190001K->7864628K(12533952K), 0.0215400 secs] [Times: user=0.32 sys=0.01, real=0.02 secs] 
: 440653K->48960K(440896K), 0.0208750 secs] 8256322K->7930473K(12533952K), 0.0210960 secs] [Times: user=0.29 sys=0.00, real=0.02 secs] 
: 440783K->48960K(440896K), 0.0197340 secs] 8322297K->7992983K(12533952K), 0.0198530 secs] [Times: user=0.26 sys=0.01, real=0.02 secs] 
: 440839K->48960K(440896K), 0.0207630 secs] 8384862K->8058694K(12533952K), 0.0209630 secs] [Times: user=0.28 sys=0.00, real=0.02 secs] 
: 440693K->48960K(440896K), 0.0206060 secs] 8450428K->8123527K(12533952K), 0.0207750 secs] [Times: user=0.30 sys=0.00, real=0.02 secs] 
: 440858K->48960K(440896K), 0.0248740 secs] 8515426K->8187251K(12533952K), 0.0250300 secs] [Times: user=0.36 sys=0.00, real=0.03 secs] 
: 440674K->48960K(440896K), 0.0218210 secs] 8578965K->8253972K(12533952K), 0.0220420 secs] [Times: user=0.34 sys=0.00, real=0.02 secs] 
: 440896K->48960K(440896K), 0.0196890 secs] 8645908K->8317703K(12533952K), 0.0198410 secs] [Times: user=0.29 sys=0.01, real=0.02 secs] 
: 440767K->48960K(440896K), 0.0193360 secs] 8709510K->8383258K(12533952K), 0.0195440 secs] [Times: user=0.26 sys=0.00, real=0.02 secs] 
: 440853K->48960K(440896K), 0.0194420 secs] 8775151K->8448139K(12533952K), 0.0196000 secs] [Times: user=0.28 sys=0.00, real=0.02 secs] 
: 440896K->48960K(440896K), 0.0218860 secs] 8840075K->8515454K(12533952K), 0.0220890 secs] [Times: user=0.31 sys=0.01, real=0.02 secs] 
2015-04-01T03:27:30.892-0700: 13180650.964: [GC [1 CMS-initial-mark: 8466494K(12093056K)] 8515608K(12533952K), 0.0051400 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2015-04-01T03:27:31.213-0700: 13180651.286: [CMS-concurrent-mark: 0.316/0.316 secs] [Times: user=1.92 sys=0.00, real=0.32 secs] 
2015-04-01T03:27:31.246-0700: 13180651.319: [CMS-concurrent-preclean: 0.033/0.033 secs] [Times: user=0.04 sys=0.00, real=0.03 secs] 
2015-04-01T03:27:35.814-0700: 13180655.887: [CMS-concurrent-abortable-preclean: 2.063/4.568 secs] [Times: user=2.51 sys=0.24, real=4.57 secs] 
2015-04-01T03:27:35.816-0700: 13180655.888: [GC[YG occupancy: 245228 K (440896 K)]13180655.888: [Rescan (parallel) , 0.0060110 secs]13180655.894: [weak refs processing, 0.0033260 secs] [1 CMS-remark: 8466494K(12093056K)] 8711723K(12533952K), 0.0095900 secs] [Times: user=0.08 sys=0.01, real=0.01 secs] 
2015-04-01T03:27:36.520-0700: 13180656.593: [CMS-concurrent-sweep: 0.695/0.695 secs] [Times: user=0.73 sys=0.01, real=0.70 secs] 
2015-04-01T03:27:36.547-0700: 13180656.620: [CMS-concurrent-reset: 0.027/0.027 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
: 440896K->48960K(440896K), 0.0187520 secs] 3878511K->3549683K(12533952K), 0.0189500 secs] [Times: user=0.32 sys=0.00, real=0.02 secs] 
: 440807K->48960K(440896K), 0.0194030 secs] 3941530K->3615943K(12533952K), 0.0196070 secs] [Times: user=0.32 sys=0.00, real=0.02 secs] 
: 440896K->45769K(440896K), 0.0130120 secs] 4007879K->3656153K(12533952K), 0.0131680 secs] [Times: user=0.20 sys=0.00, real=0.01 secs] 
: 437705K->48260K(440896K), 0.0108450 secs] 4048089K->3660692K(12533952K), 0.0110500 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
: 440196K->24056K(440896K), 0.0125210 secs] 4052628K->3653416K(12533952K), 0.0127140 secs] [Times: user=0.22 sys=0.00, real=0.02 secs] 
: 415992K->16179K(440896K), 0.0098650 secs] 4045352K->3645540K(12533952K), 0.0100600 secs] [Times: user=0.17 sys=0.00, real=0.01 secs] 
: 408115K->17817K(440896K), 0.0096260 secs] 4037476K->3647178K(12533952K), 0.0098580 secs] [Times: user=0.17 sys=0.00, real=0.01 secs] 
: 409753K->23208K(440896K), 0.0118830 secs] 4039114K->3656527K(12533952K), 0.0121100 secs] [Times: user=0.21 sys=0.00, real=0.02 secs] 
: 415144K->19617K(440896K), 0.0100190 secs] 4048463K->3655491K(12533952K), 0.0102150 secs] [Times: user=0.18 sys=0.00, real=0.01 secs] 
: 411553K->24204K(440896K), 0.0114840 secs] 4047427K->3664363K(12533952K), 0.0116720 secs] [Times: user=0.21 sys=0.00, real=0.02 secs] 
: 416140K->33811K(440896K), 0.0135400 secs] 4056299K->3678197K(12533952K), 0.0137370 secs] [Times: user=0.25 sys=0.01, real=0.02 secs] 
: 425747K->15950K(440896K), 0.0142630 secs] 4070133K->3666775K(12533952K), 0.0144450 secs] [Times: user=0.26 sys=0.00, real=0.02 secs] 
: 407886K->16856K(440896K), 0.0108010 secs] 4058711K->3670874K(12533952K), 0.0109880 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
: 408792K->15620K(440896K), 0.0106170 secs] 4062810K->3674418K(12533952K), 0.0108310 secs] [Times: user=0.18 sys=0.01, real=0.01 secs] 
: 407500K->14540K(440896K), 0.0121310 secs] 4066297K->3677038K(12533952K), 0.0123050 secs] [Times: user=0.24 sys=0.00, real=0.01 secs] 
: 406476K->15910K(440896K), 0.0140020 secs] 4068974K->3681180K(12533952K), 0.0141730 secs] [Times: user=0.28 sys=0.00, real=0.01 secs] 
: 407846K->16255K(440896K), 0.0126780 secs] 4073116K->3685980K(12533952K), 0.0128350 secs] [Times: user=0.23 sys=0.00, real=0.02 secs] 
: 408191K->16879K(440896K), 0.0127460 secs] 4077916K->3690222K(12533952K), 0.0129550 secs] [Times: user=0.26 sys=0.00, real=0.01 secs] 
: 408815K->20432K(440896K), 0.0091010 secs] 4082158K->3696501K(12533952K), 0.0092960 secs] [Times: user=0.17 sys=0.00, real=0.01 secs] 
: 412368K->30142K(440896K), 0.0136470 secs] 4088437K->3710134K(12533952K), 0.0137940 secs] [Times: user=0.25 sys=0.00, real=0.01 secs] 
: 422078K->23727K(440896K), 0.0164340 secs] 4102070K->3712766K(12533952K), 0.0165780 secs] [Times: user=0.32 sys=0.00, real=0.02 secs] 
: 415653K->27018K(440896K), 0.0109560 secs] 4104692K->3716057K(12533952K), 0.0111130 secs] [Times: user=0.21 sys=0.00, real=0.01 secs] 
: 418954K->18783K(440896K), 0.0115840 secs] 4107993K->3714185K(12533952K), 0.0117430 secs] [Times: user=0.22 sys=0.00, real=0.02 secs] 
: 410719K->18029K(440896K), 0.0103890 secs] 4106121K->3718070K(12533952K), 0.0105340 secs] [Times: user=0.19 sys=0.00, real=0.02 secs] 
: 409965K->17947K(440896K), 0.0114370 secs] 4110006K->3722654K(12533952K), 0.0116000 secs] [Times: user=0.20 sys=0.00, real=0.01 secs] 
: 409883K->18359K(440896K), 0.0102000 secs] 4114590K->3726614K(12533952K), 0.0103580 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
: 410119K->18895K(440896K), 0.0087520 secs] 4118375K->3731668K(12533952K), 0.0088740 secs] [Times: user=0.16 sys=0.00, real=0.01 secs] 
: 410831K->18912K(440896K), 0.0161000 secs] 4123604K->3735682K(12533952K), 0.0163030 secs] [Times: user=0.30 sys=0.00, real=0.02 secs] 
: 410848K->19107K(440896K), 0.0093790 secs] 4127618K->3740325K(12533952K), 0.0095680 secs] [Times: user=0.16 sys=0.00, real=0.01 secs] 
: 411043K->18459K(440896K), 0.0091700 secs] 4132261K->3743680K(12533952K), 0.0093590 secs] [Times: user=0.16 sys=0.00, real=0.00 secs] 
: 410395K->16676K(440896K), 0.0095650 secs] 4135616K->3747064K(12533952K), 0.0097500 secs] [Times: user=0.17 sys=0.00, real=0.01 secs] 
: 408612K->16071K(440896K), 0.0103040 secs] 4139000K->3750326K(12533952K), 0.0105300 secs] [Times: user=0.20 sys=0.00, real=0.01 secs] 
: 408007K->14458K(440896K), 0.0102610 secs] 4142262K->3753444K(12533952K), 0.0104550 secs] [Times: user=0.16 sys=0.01, real=0.01 secs] 
: 406394K->14546K(440896K), 0.0092020 secs] 4145380K->3756895K(12533952K), 0.0094210 secs] [Times: user=0.16 sys=0.00, real=0.01 secs] 
: 406482K->15256K(440896K), 0.0112340 secs] 4148831K->3760909K(12533952K), 0.0114250 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
: 407192K->16222K(440896K), 0.0122950 secs] 4152845K->3765162K(12533952K), 0.0124880 secs] [Times: user=0.21 sys=0.00, real=0.02 secs] 
: 408158K->16298K(440896K), 0.0113680 secs] 4157098K->3768465K(12533952K), 0.0115600 secs] [Times: user=0.21 sys=0.00, real=0.02 secs] 
: 408234K->16659K(440896K), 0.0101080 secs] 4160401K->3772187K(12533952K), 0.0103040 secs] [Times: user=0.17 sys=0.00, real=0.01 secs] 
: 408595K->16570K(440896K), 0.0116050 secs] 4164123K->3776095K(12533952K), 0.0117930 secs] [Times: user=0.22 sys=0.01, real=0.01 secs] 
: 404944K->17147K(440896K), 0.0109290 secs] 4164468K->3780927K(12533952K), 0.0110890 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
: 409083K->16472K(440896K), 0.0097820 secs] 4172863K->3783666K(12533952K), 0.0099730 secs] [Times: user=0.16 sys=0.00, real=0.01 secs] 
: 408408K->15307K(440896K), 0.0119020 secs] 4175602K->3786179K(12533952K), 0.0120930 secs] [Times: user=0.22 sys=0.00, real=0.01 secs] 
: 406999K->12425K(440896K), 0.0089120 secs] 4177871K->3787228K(12533952K), 0.0091030 secs] [Times: user=0.15 sys=0.00, real=0.01 secs] 
: 404361K->8925K(440896K), 0.0131150 secs] 4179164K->3788531K(12533952K), 0.0132560 secs] [Times: user=0.25 sys=0.00, real=0.01 secs] 
: 400861K->7975K(440896K), 0.0125270 secs] 4180467K->3790289K(12533952K), 0.0127300 secs] [Times: user=0.23 sys=0.00, real=0.01 secs] 
: 399869K->6320K(440896K), 0.0120490 secs] 4182183K->3791028K(12533952K), 0.0122130 secs] [Times: user=0.22 sys=0.00, real=0.01 secs] 
